标题	小区	年限	户型	面积	楼层	单价	装修	总价	地址1	地址2	地址3	发布日期	url
售蓝爵庄园精装花园洋房三房两卫恒温恒养户型佳采光好家电全留	蓝爵庄园	2012	3室2厅2卫	140	共5层	11642	精装修	163	邗江	汽车西站	施沙路99号	2018年7月23日	https://yangzhou.anjuke.com/prop/view/A1335543647?from=filter&spread=commsearch_p&position=784&kwtype=filter&now_time=1538808697
新城花园兰香4540平米311一楼带院子精装69.8万	新城花园兰香苑	1996	3室1厅1卫	60	共5层	11633	精装修	69.8	邗江	汽车西站	维扬路	2018年9月29日	https://yangzhou.anjuke.com/prop/view/A1436162579?from=filter&spread=commsearch_p&position=2439&kwtype=filter&now_time=1538809033
蓝山庄园毛坯房随意装修过渡临智谷华府依云城邦	蓝山庄园	2009	3室2厅1卫	92	共5层	11630	毛坯	107	邗江	扬州大学城	润扬路	2018年8月24日	https://yangzhou.anjuke.com/prop/view/A1382276777?from=filter&spread=commsearch_p&position=1072&kwtype=filter&now_time=1538808748
蓝山庄园毛坯房随意装修过渡临智谷华府依云城邦	蓝山庄园	2009	3室2厅1卫	92	共5层	11630	毛坯	107	邗江	扬州大学城	润扬路	2018年8月24日	https://yangzhou.anjuke.com/prop/view/A1382276777?from=filter&spread=commsearch_p&position=1140&kwtype=filter&now_time=1538808761
蓝山庄园毛坯房随意装修过渡临智谷华府依云城邦	蓝山庄园	2009	3室2厅1卫	92	共5层	11630	毛坯	107	邗江	扬州大学城	润扬路	2018年8月24日	https://yangzhou.anjuke.com/prop/view/A1382276777?from=filter&spread=commsearch_p&position=2458&kwtype=filter&now_time=1538809033
东站附近明发江湾城花园洋房毛坯大三房南北通透户型好前后大阳台	明发江湾城	2015	3室2厅2卫	129	共5层	11627	毛坯	150	广陵	曲江公园	板桥路88号	2018年8月1日	https://yangzhou.anjuke.com/prop/view/A1347361143?from=filter&spread=commsearch_p&position=2284&kwtype=filter&now_time=1538809009
东站附近明发江湾城花园洋房毛坯大三房南北通透户型好前后大阳台	明发江湾城	2015	3室2厅2卫	129	共5层	11627	毛坯	150	广陵	曲江公园	板桥路88号	2018年8月1日	https://yangzhou.anjuke.com/prop/view/A1347361143?from=filter&spread=commsearch_p&position=1144&kwtype=filter&now_time=1538808773
东站附近明发江湾城花园洋房毛坯大三房南北通透户型好前后大阳台	明发江湾城	2015	3室2厅2卫	129	共5层	11627	毛坯	150	广陵	曲江公园	板桥路88号	2018年8月1日	https://yangzhou.anjuke.com/prop/view/A1347361143?from=filter&spread=commsearch_p&position=963&kwtype=filter&now_time=1538808735
东站附近明发江湾城花园洋房毛坯大三房南北通透户型好前后大阳台	明发江湾城	2015	3室2厅2卫	129	共5层	11627	毛坯	150	广陵	曲江公园	板桥路88号	2018年8月1日	https://yangzhou.anjuke.com/prop/view/A1347361143?from=filter&spread=commsearch_p&position=844&kwtype=filter&now_time=1538808710
商品房 带汽车库车位 高装 提包入住 好楼层	月明苑	2000	3室2厅1卫	129	共5层	11627	精装修	150	维扬	城北乡	三星路	2018年8月22日	https://yangzhou.anjuke.com/prop/view/A1379531065?from=filter&spread=commsearch_p&position=134&kwtype=filter&now_time=1538808561
欧尚超市旁 养老世纪家园三房动静分离户型 楼层好有钥匙随时看	世纪家园	2005	3室2厅2卫	123.6	低层(共6层)	11618	简单装修	143.6	开发	欧尚	扬子江中路	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414437132?from=filter&spread=commsearch_p&position=403&kwtype=filter&now_time=1538808610
金鑫花园 321振兴双语学校 经典飞机户 有25平大车库	金鑫花苑	2013	3室2厅1卫	103.3	共5层	11618	精装修	120	邗江	汽车西站	顺达路19号	2018年9月26日	https://yangzhou.anjuke.com/prop/view/A1430567400?from=filter&spread=commsearch_p&position=2033&kwtype=filter&now_time=1538808946
万达旁边 金鑫花园 振兴双语  103平米一楼 120万无税	金鑫花苑	2009	3室2厅1卫	103.3	共5层	11618	简单装修	120	邗江	汽车西站	顺达路19号	2018年9月17日	https://yangzhou.anjuke.com/prop/view/A1416612291?from=filter&spread=commsearch_p&position=2568&kwtype=filter&now_time=1538809059
金鑫花园一楼 振兴双语校区 精装三室 飞机户型 车库25平米	金鑫花苑	2004	3室2厅1卫	103.3	共5层	11618	精装修	120	邗江	汽车西站	顺达路19号	2018年9月4日	https://yangzhou.anjuke.com/prop/view/A1397635489?from=filter&spread=commsearch_p&position=1947&kwtype=filter&now_time=1538808934
欧尚超市旁 养老世纪家园三房动静分离户型 楼层好有钥匙随时看	世纪家园	2005	3室2厅2卫	123.6	低层(共6层)	11618	简单装修	143.6	开发	欧尚	扬子江中路	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414437132?from=filter&spread=commsearch_p&position=1698&kwtype=filter&now_time=1538808884
欧尚超市旁 养老世纪家园三房动静分离户型 楼层好有钥匙随时看	世纪家园	2005	3室2厅2卫	123.6	低层(共6层)	11618	简单装修	143.6	开发	欧尚	扬子江中路	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414437132?from=filter&spread=commsearch_p&position=430&kwtype=filter&now_time=1538808623
安庄新村，好楼层，中等装修，梅岭花都汇小学。赠车库!	安庄新村	1996	3室1厅1卫	87.8	共5层	11617	简单装修	102	维扬	城北乡	邗沟路5号	2018年8月12日	https://yangzhou.anjuke.com/prop/view/A1364384103?from=filter&spread=commsearch_p&position=2920&kwtype=filter&now_time=1538809135
九龙花园腾龙苑大三室两厅两卫纯毛坯南北通透	九龙花园腾龙苑	2011	3室2厅2卫	122.3	高层(共6层)	11609	毛坯	142	广陵	文昌阁	连运路	2018年8月26日	https://yangzhou.anjuke.com/prop/view/A1384512584?from=filter&spread=commsearch_p&position=1647&kwtype=filter&now_time=1538808871
蓝山庄园，毛坯3房，水电已通有地暖有车库，视野开阔有车库	蓝山庄园	2008	3室2厅1卫	92	共1层	11608	毛坯	106.8	邗江	扬州大学城	润扬路	2018年9月2日	https://yangzhou.anjuke.com/prop/view/A1394990438?from=filter&spread=commsearch_p&position=1020&kwtype=filter&now_time=1538808735
蓝山庄园，毛坯3房，水电已通有地暖有车库，视野开阔有车库	蓝山庄园	2008	3室2厅1卫	92	共1层	11608	毛坯	106.8	邗江	扬州大学城	润扬路	2018年9月2日	https://yangzhou.anjuke.com/prop/view/A1394990438?from=filter&spread=commsearch_p&position=1074&kwtype=filter&now_time=1538808748
蓝山庄园，毛坯3房，水电已通有地暖有车库，视野开阔有车库	蓝山庄园	2008	3室2厅1卫	92	共1层	11608	毛坯	106.8	邗江	扬州大学城	润扬路	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1372437181?from=filter&spread=commsearch_p&position=2395&kwtype=filter&now_time=1538809021
蓝山庄园，毛坯3房，水电已通有地暖有车库，视野开阔有车库	蓝山庄园	2008	3室2厅1卫	92	共1层	11608	毛坯	106.8	邗江	扬州大学城	润扬路	2018年9月4日	https://yangzhou.anjuke.com/prop/view/A1397810308?from=filter&spread=commsearch_p&position=2460&kwtype=filter&now_time=1538809033
蓝山庄园，毛坯3房，水电已通有地暖有车库，视野开阔有车库	蓝山庄园	2008	3室2厅1卫	92	共1层	11608	毛坯	106.8	邗江	扬州大学城	润扬路	2018年9月4日	https://yangzhou.anjuke.com/prop/view/A1397810308?from=filter&spread=commsearch_p&position=2463&kwtype=filter&now_time=1538809046
蓝山庄园，毛坯3房，水电已通有地暖有车库，视野开阔有车库	蓝山庄园	2008	3室2厅1卫	92	共1层	11608	毛坯	106.8	邗江	扬州大学城	润扬路	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1372437181?from=filter&spread=commsearch_p&position=1107&kwtype=filter&now_time=1538808761
和月新苑 112平 精装修 好楼层 地理位置爱好 环境优美	和月新苑	2010	3室2厅2卫	112	共5层	11607	精装修	130	邗江	汽车西站	建设大街	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341372021?from=filter&spread=commsearch_p&position=1365&kwtype=filter&now_time=1538808810
和月新苑 112平 精装修 好楼层 地理位置爱好 环境优美	和月新苑	2010	3室2厅2卫	112	共5层	11607	精装修	130	邗江	汽车西站	建设大街	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341372021?from=filter&spread=commsearch_p&position=1429&kwtype=filter&now_time=1538808822
和月新苑 112平 精装修 好楼层 地理位置爱好 环境优美	和月新苑	2010	3室2厅2卫	112	共5层	11607	精装修	130	邗江	汽车西站	建设大街	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341372021?from=filter&spread=commsearch_p&position=2148&kwtype=filter&now_time=1538808971
和月新苑 112平 精装修 好楼层 地理位置爱好 环境优美	和月新苑	2010	3室2厅2卫	112	共5层	11607	精装修	130	邗江	汽车西站	建设大街	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341372021?from=filter&spread=commsearch_p&position=1287&kwtype=filter&now_time=1538808798
月明苑200平超大五房楼中楼不沿街前后露台	月明苑	2012	5室3厅3卫	125	共1层	11600	毛坯	145	维扬	城北乡	三星路	2018年7月20日	https://yangzhou.anjuke.com/prop/view/A1331886755?from=filter&spread=commsearch_p&position=1411&kwtype=filter&now_time=1538808822
月明苑200平超大五房楼中楼不沿街前后露台	月明苑	2012	5室3厅3卫	125	共1层	11600	毛坯	145	维扬	城北乡	三星路	2018年7月20日	https://yangzhou.anjuke.com/prop/view/A1331863664?from=filter&spread=commsearch_p&position=2105&kwtype=filter&now_time=1538808971
月明苑200平超大五房楼中楼不沿街前后露台	月明苑	2012	5室3厅3卫	125	共1层	11600	毛坯	145	维扬	城北乡	三星路	2018年7月20日	https://yangzhou.anjuke.com/prop/view/A1331886755?from=filter&spread=commsearch_p&position=1347&kwtype=filter&now_time=1538808810
月明苑200平超大五房楼中楼不沿街前后露台	月明苑	2012	5室3厅3卫	125	共1层	11600	毛坯	145	维扬	城北乡	三星路	2018年7月20日	https://yangzhou.anjuke.com/prop/view/A1331886755?from=filter&spread=commsearch_p&position=1269&kwtype=filter&now_time=1538808798
安庄新村 88平米2楼舒适三房 位置好楼层佳	安庄新村	1995	3室1厅1卫	88	共5层	11590	简单装修	102	维扬	城北乡	邗沟路5号	2018年8月19日	https://yangzhou.anjuke.com/prop/view/A1374345664?from=filter&spread=commsearch_p&position=2876&kwtype=filter&now_time=1538809123
梅岭双*中海嘉境，华建上院恒大帝景旁月明东苑双卫	月明东苑	2015	3室2厅2卫	126	低层(共11层)	11587	毛坯	146	维扬	城北乡	上方寺路	2018年9月17日	https://yangzhou.anjuke.com/prop/view/A1417182694?from=filter&spread=commsearch_p&position=1731&kwtype=filter&now_time=1538808884
怡新花园毛坯三房，独门独户，靠近汶河小学东区校，靠近汽车东站	怡新花园	2013	3室2厅2卫	133	低层(共11层)	11578	毛坯	154	广陵	曲江公园	扬霍路	2018年9月14日	https://yangzhou.anjuke.com/prop/view/A1413452689?from=filter&spread=commsearch_p&position=1529&kwtype=filter&now_time=1538808847
安庄新村3室2厅1卫88平清爽装修好贷款	安庄新村	2011	3室2厅1卫	88	共5层	11568	精装修	101.8	维扬	城北乡	邗沟路5号	2018年8月16日	https://yangzhou.anjuke.com/prop/view/A1369334210?from=filter&spread=commsearch_p&position=2910&kwtype=filter&now_time=1538809135
友谊花园3室精装。靠近南苑二村，欧风佳苑，金城银都嘉苑，富豪	友谊花园	2000	3室2厅1卫	120	中层(共6层)	11566	精装修	138.8	江都市	江都市	爱都路28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1412174593?from=filter&spread=commsearch_p&position=723&kwtype=filter&now_time=1538808686
精装修 三房 1.5层 采光好一楼自行车库2个  南北通透	康乐新村	2000	3室1厅1卫	90	共5层	11555	精装修	104	邗江	大润发邗江店	秋雨东路155号	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1402981337?from=filter&spread=commsearch_p&position=1991&kwtype=filter&now_time=1538808946
远大优选 联谊花园 三室两厅一卫 飞机户型 20平超大车库	联谊花园	2008	3室2厅1卫	129	共5层	11550	精装修	149	广陵	汇金广场	联谊路588号	2018年9月5日	https://yangzhou.anjuke.com/prop/view/A1399373804?from=filter&spread=commsearch_p&position=157&kwtype=filter&now_time=1538808561
城东路工行宿舍 一楼带院子	工行宿舍	1998	2室1厅1卫	59	共5层	11525	简单装修	68	广陵	文昌阁	城东路104号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411760249?from=filter&spread=commsearch_p&position=726&kwtype=filter&now_time=1538808686
万达广场附近金鑫花园高装三室两厅两卫南北通透有车库	金鑫花苑	2002	3室2厅2卫	130	低层(共6层)	11523	精装修	149.8	邗江	汽车西站	顺达路19号	2018年7月29日	https://yangzhou.anjuke.com/prop/view/A1344154393?from=filter&spread=commsearch_p&position=125&kwtype=filter&now_time=1538808561
石油山庄 精装 带车库 近满芳庭 花样年华 扬子江北路	石油山庄(北区)	2010	3室2厅2卫	138	共5层	11521	精装修	159	邗江	汽车西站	平山路	2018年9月1日	https://yangzhou.anjuke.com/prop/view/A1393475294?from=filter&spread=commsearch_p&position=2391&kwtype=filter&now_time=1538809021
江阳苑三室二厅106.8平方简装1.5楼有车库123万	江阳苑	2002	3室2厅1卫	106.8	共5层	11516	简单装修	123	邗江	汽车西站	扬子江中路302号	2018年9月8日	https://yangzhou.anjuke.com/prop/view/A1404449006?from=filter&spread=commsearch_p&position=2004&kwtype=filter&now_time=1538808946
东方名城精装三房采光相当好五楼的二楼底下有车库架空层	东方名城	2010	3室2厅1卫	127	共5层	11496	精装修	146	广陵	广陵产业园	滨河路	2018年10月1日	https://yangzhou.anjuke.com/prop/view/A1438641225?from=filter&spread=commsearch_p&position=15&kwtype=filter&now_time=1538808537
凡大优选  国际公馆一楼纯毛坯飞机户型阳光好南北通透房东真诚	扬州国际公馆	2015	3室2厅2卫	132	低层(共23层)	11492	毛坯	151.7	江都市	江都市	文昌东路999号	2018年6月7日	https://yangzhou.anjuke.com/prop/view/A1272749111?from=filter&spread=commsearch_p&position=406&kwtype=filter&now_time=1538808610
凡大优选  国际公馆一楼纯毛坯飞机户型阳光好南北通透房东真诚	扬州国际公馆	2015	3室2厅2卫	132	低层(共23层)	11492	毛坯	151.7	江都市	江都市	文昌东路999号	2018年6月7日	https://yangzhou.anjuke.com/prop/view/A1272749111?from=filter&spread=commsearch_p&position=1712&kwtype=filter&now_time=1538808884
凡大优选  国际公馆一楼纯毛坯飞机户型阳光好南北通透房东真诚	扬州国际公馆	2015	3室2厅2卫	132	低层(共23层)	11492	毛坯	151.7	江都市	江都市	文昌东路999号	2018年6月7日	https://yangzhou.anjuke.com/prop/view/A1272749111?from=filter&spread=commsearch_p&position=434&kwtype=filter&now_time=1538808623
东方名城中装有设施阳光好户型南北通透	东方名城	2006	3室2厅2卫	135	低层(共6层)	11481	简单装修	155	广陵	广陵产业园	滨河路	2018年9月25日	https://yangzhou.anjuke.com/prop/view/A1429320242?from=filter&spread=commsearch_p&position=1511&kwtype=filter&now_time=1538808847
南区鸿江花园，龙川小学附近，靠近江中，有朝南大车库	鸿江花园	2010	3室2厅1卫	135	共5层	11481	精装修	155	江都市	江都市	南苑路218号	2018年6月25日	https://yangzhou.anjuke.com/prop/view/A1297459758?from=filter&spread=commsearch_p&position=85&kwtype=filter&now_time=1538808550
步行街 城市花园 3室3厅加1书房 精装修 送车库 拎包入住	龙川城市花园	2006	3室3厅1卫	127	共5层	11480	精装修	145.8	江都市	江都市	龙川街88号	2018年9月23日	https://yangzhou.anjuke.com/prop/view/A1427882998?from=filter&spread=commsearch_p&position=45&kwtype=filter&now_time=1538808537
江阳佳苑 116平精装3室 车库26平，花样年华石油山庄附近	江阳佳园	2013	3室2厅1卫	116	共5层	11448	精装修	132.8	维扬	江阳工业园	江平东路	2018年9月5日	https://yangzhou.anjuke.com/prop/view/A1399688643?from=filter&spread=commsearch_p&position=930&kwtype=filter&now_time=1538808722
金鑫明日园三室双卫，简装毛坯价，有车库，紧邻万达，振兴学校	金鑫明日园	2006	3室2厅2卫	118	共5层	11440	简单装修	135	邗江	汽车西站	顺达路	2018年9月17日	https://yangzhou.anjuke.com/prop/view/A1417288743?from=filter&spread=commsearch_p&position=2628&kwtype=filter&now_time=1538809072
康桥花园 精装3室2厅 南北通透 振兴双语学校区 万达广场旁	康桥花园	2006	3室2厅1卫	110	共5层	11436	精装修	125.8	邗江	汽车西站	邗江中路248号	2018年9月16日	https://yangzhou.anjuke.com/prop/view/A1416053106?from=filter&spread=commsearch_p&position=2496&kwtype=filter&now_time=1538809046
{拒绝虚假}联谊花园 精装3房 双卫 一楼可建院子 君悦蓝庭	联谊花园	2009	3室2厅2卫	133	低层(共11层)	11428	简单装修	152	广陵	汇金广场	联谊路588号	2018年8月17日	https://yangzhou.anjuke.com/prop/view/A1371270904?from=filter&spread=commsearch_p&position=409&kwtype=filter&now_time=1538808610
{拒绝虚假}联谊花园 精装3房 双卫 一楼可建院子 君悦蓝庭	联谊花园	2009	3室2厅2卫	133	低层(共11层)	11428	简单装修	152	广陵	汇金广场	联谊路588号	2018年8月17日	https://yangzhou.anjuke.com/prop/view/A1371270904?from=filter&spread=commsearch_p&position=1725&kwtype=filter&now_time=1538808884
（新上房源）蓝山庄园精装小三房送15平车库连家电临智谷华府	蓝山庄园	2012	3室2厅1卫	98	共5层	11428	精装修	112	邗江	扬州大学城	润扬路	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1403021640?from=filter&spread=commsearch_p&position=2312&kwtype=filter&now_time=1538809009
{拒绝虚假}联谊花园 精装3房 双卫 一楼可建院子 君悦蓝庭	联谊花园	2009	3室2厅2卫	133	低层(共11层)	11428	简单装修	152	广陵	汇金广场	联谊路588号	2018年8月17日	https://yangzhou.anjuke.com/prop/view/A1371270904?from=filter&spread=commsearch_p&position=482&kwtype=filter&now_time=1538808636
{拒绝虚假}联谊花园 精装3房 双卫 一楼可建院子 君悦蓝庭	联谊花园	2009	3室2厅2卫	133	低层(共11层)	11428	简单装修	152	广陵	汇金广场	联谊路588号	2018年8月17日	https://yangzhou.anjuke.com/prop/view/A1371270904?from=filter&spread=commsearch_p&position=438&kwtype=filter&now_time=1538808623
东方名城 多层 精装大三房 带车库 临明发商业广场 广陵世家	东方名城和园	2009	3室2厅1卫	127	共5层	11417	精装修	145	广陵	广陵产业园	纬一路	2018年9月22日	https://yangzhou.anjuke.com/prop/view/A1425913720?from=filter&spread=commsearch_p&position=80&kwtype=filter&now_time=1538808550
九龙花园安龙苑3室2卫毛坯出售	九龙花园安龙苑	2014	3室2厅2卫	126	低层(共10层)	11412	毛坯	143.8	广陵	东花园路	连运路	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1319338573?from=filter&spread=commsearch_p&position=1490&kwtype=filter&now_time=1538808835
九龙花园 3/2/1 纯毛坯 采光好 紧靠杉湾 连运 联谊	九龙花园安龙苑	2010	3室2厅1卫	126	低层(共9层)	11412	毛坯	143.8	广陵	东花园路	连运路	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323151633?from=filter&spread=commsearch_p&position=1520&kwtype=filter&now_time=1538808847
奥园旁 梅小花都汇房 急售佳家花园毛坯舒适三房 南北通透	佳家花园	2007	3室2厅1卫	128	低层(共11层)	11406	毛坯	146	维扬	城北乡	黄金坝路69号	2018年8月15日	https://yangzhou.anjuke.com/prop/view/A1368811723?from=filter&spread=commsearch_p&position=1528&kwtype=filter&now_time=1538808847
莱福花园旁国税局宿舍 精装三室一楼带院子 实用面积大	莱福花园	2005	3室2厅1卫	84	共3层	11404	精装修	95.8	邗江	现代广场	邗江中路	2018年8月1日	https://yangzhou.anjuke.com/prop/view/A1348100840?from=filter&spread=commsearch_p&position=2234&kwtype=filter&now_time=1538808996
紧邻南区大润发连运小区 中装3室 飞机户型 20平朝南大车库	连运小区	2010	3室2厅1卫	114	中层(共6层)	11403	精装修	130	广陵	汇金广场	渡江南路199号	2018年9月20日	https://yangzhou.anjuke.com/prop/view/A1422726223?from=filter&spread=commsearch_p&position=755&kwtype=filter&now_time=1538808686
鼎城月明苑一期144平毛坯四室临恒大帝景新城吾悦月明东苑	月明苑	2005	4室2厅2卫	134	共5层	11402	毛坯	152.8	维扬	城北乡	三星路	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1402867602?from=filter&spread=commsearch_p&position=454&kwtype=filter&now_time=1538808623
鼎城月明苑一期144平毛坯四室临恒大帝景新城吾悦月明东苑	月明苑	2005	4室2厅2卫	134	共5层	11402	毛坯	152.8	维扬	城北乡	三星路	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1402867602?from=filter&spread=commsearch_p&position=1788&kwtype=filter&now_time=1538808896
鼎城月明苑一期144平毛坯四室临恒大帝景新城吾悦月明东苑	月明苑	2005	4室2厅2卫	134	共5层	11402	毛坯	152.8	维扬	城北乡	三星路	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1402867602?from=filter&spread=commsearch_p&position=501&kwtype=filter&now_time=1538808636
蓝山庄园3房水电已做好房东包营业税，南浦花园阳光地带交通方便	蓝山庄园	2009	3室2厅1卫	93	共5层	11397	毛坯	106	邗江	扬州大学城	润扬路	2018年9月27日	https://yangzhou.anjuke.com/prop/view/A1432541540?from=filter&spread=commsearch_p&position=1078&kwtype=filter&now_time=1538808748
蓝山庄园毛坯三室出售，送车库，环境优美	蓝山庄园	2007	3室1厅1卫	93	共5层	11397	毛坯	106	邗江	扬州大学城	润扬路	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1373028559?from=filter&spread=commsearch_p&position=1357&kwtype=filter&now_time=1538808810
蓝山庄园毛坯三室出售，送车库，环境优美	蓝山庄园	2007	3室1厅1卫	93	共5层	11397	毛坯	106	邗江	扬州大学城	润扬路	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1373028559?from=filter&spread=commsearch_p&position=1421&kwtype=filter&now_time=1538808822
蓝山庄园毛坯三室出售，送车库，环境优美	蓝山庄园	2007	3室1厅1卫	93	共5层	11397	毛坯	106	邗江	扬州大学城	润扬路	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1373028559?from=filter&spread=commsearch_p&position=2136&kwtype=filter&now_time=1538808971
蓝山庄园3房水电已做好房东包营业税，南浦花园阳光地带交通方便	蓝山庄园	2009	3室2厅1卫	93	共5层	11397	毛坯	106	邗江	扬州大学城	润扬路	2018年9月27日	https://yangzhou.anjuke.com/prop/view/A1432541540?from=filter&spread=commsearch_p&position=2467&kwtype=filter&now_time=1538809046
蓝山庄园毛坯三室出售，送车库，环境优美	蓝山庄园	2007	3室1厅1卫	93	共5层	11397	毛坯	106	邗江	扬州大学城	润扬路	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1373028559?from=filter&spread=commsearch_p&position=1279&kwtype=filter&now_time=1538808798
实验初中乐和嘉园3室2厅2卫精装修132平送大车库售150万	乐和嘉园	2004	3室2厅2卫	132	低层(共6层)	11363	精装修	150	江都市	江都市	乐和路	2018年6月4日	https://yangzhou.anjuke.com/prop/view/A1268699337?from=filter&spread=commsearch_p&position=1552&kwtype=filter&now_time=1538808847
银苑新村精装小三房出售位置好，生活设施齐全	银苑新村	2001	3室1厅1卫	81	共5层	11358	精装修	92	开发	欧尚	扬子江中路248号	2018年8月27日	https://yangzhou.anjuke.com/prop/view/A1386051021?from=filter&spread=commsearch_p&position=2717&kwtype=filter&now_time=1538809098
银苑新村二楼三室精装修周边宝带荷南苑新城花园梅香苑兰香苑荷香	银苑新村	2008	3室1厅1卫	81	共5层	11358	精装修	92	开发	欧尚	扬子江中路248号	2018年8月26日	https://yangzhou.anjuke.com/prop/view/A1385466388?from=filter&spread=commsearch_p&position=2712&kwtype=filter&now_time=1538809098
康桥花园四房，中间楼层，车库30平，靠万达	康桥花园	2001	4室2厅2卫	141	共1层	11347	简单装修	160	邗江	汽车西站	邗江中路248号	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1402094846?from=filter&spread=commsearch_p&position=924&kwtype=filter&now_time=1538808722
{中顺金选}联谊花园134平方 南北通透 家电齐全 可贷款	联谊花园	2013	3室2厅2卫	134	低层(共11层)	11343	精装修	152	广陵	汇金广场	联谊路588号	2018年6月23日	https://yangzhou.anjuke.com/prop/view/A1294276715?from=filter&spread=commsearch_p&position=1588&kwtype=filter&now_time=1538808859
友谊花园2室2厅1卫精装出售交通便利配套齐全临近大润发和金鹰	友谊花园	2008	2室2厅1卫	81	共5层	11333	简单装修	91.8	江都市	江都市	爱都路28号	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1402971527?from=filter&spread=commsearch_p&position=929&kwtype=filter&now_time=1538808722
{爱心房产}杉湾花园稀 缺毛坯小三室+好楼层+大润发旁	杉湾花园(东区)	2010	3室2厅1卫	97	共1层	11319	毛坯	109.8	广陵	文昌阁	杉湾路18号	2018年8月3日	https://yangzhou.anjuke.com/prop/view/A1351066362?from=filter&spread=commsearch_p&position=2954&kwtype=filter&now_time=1538809147
欧洲城一楼三室两厅两卫简装	中远欧洲城	2011	3室2厅2卫	135	低层(共11层)	11318	简单装修	152.8	江都市	江都市	龙川南路188号	2018年9月18日	https://yangzhou.anjuke.com/prop/view/A1419604486?from=filter&spread=commsearch_p&position=1483&kwtype=filter&now_time=1538808835
中远欧洲城1楼 3室2厅2卫  南北通透 环境优美 拎包入住	中远欧洲城	2009	3室2厅2卫	135	低层(共12层)	11318	简单装修	152.8	江都市	江都市	龙川南路188号	2018年9月18日	https://yangzhou.anjuke.com/prop/view/A1419862273?from=filter&spread=commsearch_p&position=1518&kwtype=filter&now_time=1538808847
拒绝虚假值得信任 石油山庄精装三房无税 送车库南北通透急售	石油山庄(东区)	2012	3室2厅1卫	105	共1层	11314	精装修	118.8	邗江	汽车西站	朱塘路	2018年9月20日	https://yangzhou.anjuke.com/prop/view/A1423202452?from=filter&spread=commsearch_p&position=2514&kwtype=filter&now_time=1538809046
扬子江南路时代广场旁 蓝爵庄园 交通便利	蓝爵庄园	2013	3室2厅2卫	140	共5层	11285	豪华装修	158	邗江	汽车西站	施沙路99号	2018年9月29日	https://yangzhou.anjuke.com/prop/view/A1436097338?from=filter&spread=commsearch_p&position=5&kwtype=filter&now_time=1538808537
康桥花园精装楼层好光照充足送30平车库	康桥花园	2013	4室2厅2卫	141	低层(共6层)	11276	精装修	159	邗江	汽车西站	邗江中路248号	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320376333?from=filter&spread=commsearch_p&position=1904&kwtype=filter&now_time=1538808921
康桥花园精装楼层好光照充足送30平车库	康桥花园	2013	4室2厅2卫	141	低层(共6层)	11276	精装修	159	邗江	汽车西站	邗江中路248号	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320376333?from=filter&spread=commsearch_p&position=551&kwtype=filter&now_time=1538808648
万达对面振兴花园校区精致小三房有车库急售	金鑫花苑	2004	3室1厅1卫	85	共5层	11270	简单装修	95.8	仪征市	仪征市	前进路	2018年8月22日	https://yangzhou.anjuke.com/prop/view/A1379140880?from=filter&spread=commsearch_p&position=2951&kwtype=filter&now_time=1538809147
万达南康桥花园精装三房提包入住楼层好，位置好南北通透户型好	康桥花园	2006	3室2厅1卫	111	共5层	11261	精装修	125	邗江	汽车西站	邗江中路248号	2018年9月16日	https://yangzhou.anjuke.com/prop/view/A1416073749?from=filter&spread=commsearch_p&position=2517&kwtype=filter&now_time=1538809046
鸿盛新城豪华装修3室2厅2卫	鸿盛新城	2010	3室2厅2卫	127	低层(共18层)	11244	豪华装修	142.8	宝应市	宝应市	泰山东路	2018年8月10日	https://yangzhou.anjuke.com/prop/view/A1361870328?from=filter&spread=commsearch_p&position=1500&kwtype=filter&now_time=1538808835
