标题	小区	年限	户型	面积	楼层	单价	装修	总价	地址1	地址2	地址3	发布日期	url
双桥税务干部楼三室二厅精装飞机户型有车库靠近念四西梅庄沃尔玛	双桥新村	1999	3室2厅1卫	97	共5层	14309	精装修	138.8	邗江	汽车西站	四望亭路398号	2018年5月2日	https://yangzhou.anjuke.com/prop/view/A1210595513?from=filter&spread=commsearch_p&position=2397&kwtype=filter&now_time=1531916705
竹西新村，三室，一楼半，中装，家电齐全，车库10平，有钥匙！	竹西新村	2000	3室1厅1卫	93	共1层	12021	精装修	111.8	邗江	汽车西站	史可法路58-1号	2018年7月10日	https://yangzhou.anjuke.com/prop/view/A1317993682?from=filter&spread=commsearch_p&position=2396&kwtype=filter&now_time=1531916705
{和源优选}新城花园荷香苑实用三房送大车库  2000年房	新城花园荷香苑	2000	3室2厅1卫	87	共5层	12528	精装修	109	邗江	汽车西站	维扬路125号	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1327376696?from=filter&spread=commsearch_p&position=2395&kwtype=filter&now_time=1531916705
翠岗新村精装三房提包入住南北通透飞机户型中间楼层 兰苑 美琪	翠岗新村白兰苑	2004	3室1厅1卫	90.3	共5层	14369	精装修	129.8	邗江	汽车西站	百吉巷	2018年6月29日	https://yangzhou.anjuke.com/prop/view/A1302767114?from=filter&spread=commsearch_p&position=2393&kwtype=filter&now_time=1531916705
翠岗紫薇苑 二楼 三房 车库25平	紫薇苑	2000	3室2厅1卫	98	共5层	15102	简单装修	148	广陵	文昌阁	翠岗路	2018年6月19日	https://yangzhou.anjuke.com/prop/view/A1288734401?from=filter&spread=commsearch_p&position=2391&kwtype=filter&now_time=1531916705
新世纪花苑93平3房大车库30平+万达茂+邗实学校+欧尚商圈	新世纪花苑	2001	3室1厅1卫	93	低层(共6层)	16666	简单装修	155	邗江	美琪学校	邗江大道	2018年6月20日	https://yangzhou.anjuke.com/prop/view/A1290156603?from=filter&spread=commsearch_p&position=2390&kwtype=filter&now_time=1531916705
邗实得月苑一楼三房中等装修带车库	得月苑小区	2010	3室1厅1卫	95	低层(共6层)	16421	简单装修	156	邗江	汽车西站	兴城西路110号	2018年6月15日	https://yangzhou.anjuke.com/prop/view/A1283641150?from=filter&spread=commsearch_p&position=2389&kwtype=filter&now_time=1531916705
扬名苑一楼精装大三室飞机户型带五十平院子送大车库	扬名苑	2009	3室2厅2卫	123	低层(共6层)	12910	精装修	158.8	广陵	曲江公园	施井路	2018年5月14日	https://yangzhou.anjuke.com/prop/view/A1229676277?from=filter&spread=commsearch_p&position=2388&kwtype=filter&now_time=1531916705
莱福花园中等装修提包入住楼层好采光好大车库可住人靠三盛大润发	莱福花园	1999	3室2厅1卫	110	共5层	13454	精装修	148	邗江	现代广场	邗江中路519号	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323587053?from=filter&spread=commsearch_p&position=2387&kwtype=filter&now_time=1531916705
沃尔玛对面双桥新村 税务局宿舍无税精装三房飞机户 送车库急售	双桥新村	2008	3室2厅1卫	97	共5层	14309	精装修	138.8	邗江	汽车西站	四望亭路398号	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1308396768?from=filter&spread=commsearch_p&position=2386&kwtype=filter&now_time=1531916705
梅岭小学隔壁教工宿舍一楼单门独户精装送自建房30平+独立车库	工人二村151号小区	2000	3室2厅1卫	80	共4层	17475	精装修	139.8	邗江	汽车西站	沿河街	2018年7月7日	https://yangzhou.anjuke.com/prop/view/A1313133830?from=filter&spread=commsearch_p&position=2385&kwtype=filter&now_time=1531916705
紫阳东苑 万达商圈 邗实教育房 送车库20平 提包入住 紧邻	紫阳苑(北区)	2015	2室2厅1卫	85	共5层	17411	简单装修	148	邗江	汽车西站	百祥路	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1319241348?from=filter&spread=commsearch_p&position=2384&kwtype=filter&now_time=1531916705
咏月苑错层满五唯一有车库不沿街双阳台靠翠岗新村 兰苑	新能源咏月苑	2000	3室2厅2卫	113	共5层	13168	精装修	148.8	邗江	大润发邗江店	文昌西路210号	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323300128?from=filter&spread=commsearch_p&position=2383&kwtype=filter&now_time=1531916705
邗实学校 安兴苑 中间楼层 三室两厅一卫 车库15平	安兴苑	2004	3室2厅1卫	93	低层(共6层)	16666	简单装修	155	邗江	汽车西站	新城河路144号	2018年7月6日	https://yangzhou.anjuke.com/prop/view/A1312580297?from=filter&spread=commsearch_p&position=2382&kwtype=filter&now_time=1531916705
翠岗简单装修设施齐全提包入住不沿街靠兰苑咏月苑美琪	翠岗新村紫薇苑	2009	3室1厅1卫	91	共5层	14065	精装修	128	邗江	汽车西站	新城河路	2018年6月11日	https://yangzhou.anjuke.com/prop/view/A1277876791?from=filter&spread=commsearch_p&position=2381&kwtype=filter&now_time=1531916705
邻沃尔玛 双桥税务宿舍低层精装97平3房2厅有车库采光好	双桥新村	2000	3室2厅1卫	97	共5层	14309	精装修	138.8	邗江	汽车西站	四望亭路398号	2018年5月17日	https://yangzhou.anjuke.com/prop/view/A1236278178?from=filter&spread=commsearch_p&position=2380&kwtype=filter&now_time=1531916705
花园小學學区房新城花园兰香苑三居室飞机户型楼层好采光好送车库	新城花园兰香苑	2000	3室2厅1卫	83	共5层	11180	精装修	92.8	邗江	汽车西站	维扬路	2018年5月11日	https://yangzhou.anjuke.com/prop/view/A1225241270?from=filter&spread=commsearch_p&position=2379&kwtype=filter&now_time=1531916705
（绘房）梅岭双学 区 玉器街精装3室 中层 无人上学 没双税	玉器街84号小区	1996	3室2厅1卫	87	共5层	18965	精装修	165	邗江	汽车西站	玉器街84号	2018年5月11日	https://yangzhou.anjuke.com/prop/view/A1225197110?from=filter&spread=commsearch_p&position=2377&kwtype=filter&now_time=1531916705
稀蒛学區房房东忍痛出售阳光新苑紧邻菜场学校，生活方便	阳光新苑(南区)	2008	3室2厅1卫	97	共5层	10515	精装修	102	邗江	汽车西站	依人路	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1327428898?from=filter&spread=commsearch_p&position=2376&kwtype=filter&now_time=1531916705
莱福花园 精装3房 30平车库 靠兰苑翠岗四季园	莱福花园	2005	3室2厅1卫	110	共5层	13454	精装修	148	邗江	现代广场	邗江中路519号	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323264889?from=filter&spread=commsearch_p&position=2375&kwtype=filter&now_time=1531916705
槐泗工具厂宿舍，集体房产证，即将面临拆迁，一楼带大院子.	槐泗镇聚福苑	1996	3室1厅1卫	90	共5层	6666	精装修	60	邗江	汽车西站	酒许路	2018年5月28日	https://yangzhou.anjuke.com/prop/view/A1258676528?from=filter&spread=commsearch_p&position=2374&kwtype=filter&now_time=1531916705
梅小西校区沃尔玛附近双桥税务干部楼1.5/5精装婚房家电齐全	双桥新村	2005	3室2厅1卫	97	共5层	14309	精装修	138.8	邗江	汽车西站	四望亭路398号	2018年5月26日	https://yangzhou.anjuke.com/prop/view/A1254674997?from=filter&spread=commsearch_p&position=2373&kwtype=filter&now_time=1531916705
和昌运河东郡 精装两房 靠新东方学校 文昌大桥 市民中心	和昌运河东郡	2013	2室2厅1卫	88	低层(共18层)	16534	精装修	145.5	广陵	东关古渡	京航中路	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1326292893?from=filter&spread=commsearch_p&position=2372&kwtype=filter&now_time=1531916705
欧尚宝龙超市旁 金轮星城精装修2房 南北通透	金轮星城	2008	2室2厅1卫	95	低层(共18层)	15263	精装修	145	开发	欧尚	扬子江中路228号	2018年5月9日	https://yangzhou.anjuke.com/prop/view/A1220792927?from=filter&spread=commsearch_p&position=2371&kwtype=filter&now_time=1531916705
阳光新苑精装大三房  南北通透 楼层好位置佳 送车库	阳光新苑(南区)	2010	3室2厅1卫	97	共5层	10824	精装修	105	邗江	汽车西站	依人路	2018年6月15日	https://yangzhou.anjuke.com/prop/view/A1283923129?from=filter&spread=commsearch_p&position=2370&kwtype=filter&now_time=1531916705
{远大优选}凤凰东巷精装修两房南北通透采光好提包住梅岭本部	凤凰东巷小区	2000	2室2厅1卫	85	高层(共6层)	18352	精装修	156	广陵	施井路	凤凰桥东巷	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1291554146?from=filter&spread=commsearch_p&position=2369&kwtype=filter&now_time=1531916705
蓝海现代城两室精装修拎包入住楼层好采光佳交通便利周边配套设施	蓝海现代城	2000	2室2厅1卫	96	中层(共11层)	16562	精装修	159	广陵	跃进桥	泰州路11号	2018年6月23日	https://yangzhou.anjuke.com/prop/view/A1294277796?from=filter&spread=commsearch_p&position=2460&kwtype=filter&now_time=1531916726
远大优选 名都华庭高装电梯两房 楼层好凯运天地旁东关本部	名都华庭	2009	2室2厅1卫	95	低层(共11层)	15663	精装修	148.8	广陵	文昌阁	文昌中路188号	2018年6月4日	https://yangzhou.anjuke.com/prop/view/A1268029478?from=filter&spread=commsearch_p&position=2459&kwtype=filter&now_time=1531916726
莱福花园精装修车库30平靠大润发生活方便	莱福花园	1998	3室2厅1卫	110	共5层	13454	精装修	148	邗江	现代广场	邗江中路519号	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323226046?from=filter&spread=commsearch_p&position=2458&kwtype=filter&now_time=1531916726
江南一品精装两房9楼，紧靠曲江公园，楼层好户型好，拎包入住！	江南一品	2014	2室2厅1卫	88.9	中层(共15层)	16310	精装修	145	广陵	曲江公园	观潮路399号	2018年7月2日	https://yangzhou.anjuke.com/prop/view/A1306895953?from=filter&spread=commsearch_p&position=2457&kwtype=filter&now_time=1531916726
同城南阳光新苑 南北通透 厅通阳台 厨卫面北 精装三房带车库	阳光新苑(南区)	2004	3室2厅1卫	96.8	共5层	11362	精装修	110	邗江	汽车西站	依人路	2018年6月7日	https://yangzhou.anjuke.com/prop/view/A1272899488?from=filter&spread=commsearch_p&position=2456&kwtype=filter&now_time=1531916726
急售！！！和昌运河东郡，飞机户型，精装修，拎包入住	和昌运河东郡	2015	2室2厅1卫	88	低层(共18层)	17045	精装修	150	广陵	东关古渡	京航中路	2018年6月14日	https://yangzhou.anjuke.com/prop/view/A1282142999?from=filter&spread=commsearch_p&position=2455&kwtype=filter&now_time=1531916726
和昌运河东郡两室两厅一卫 精装修 恒温恒氧  靠文昌中路	和昌运河东郡	2014	2室2厅1卫	88	低层(共18层)	16534	精装修	145.5	广陵	东关古渡	京航中路	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1327525041?from=filter&spread=commsearch_p&position=2454&kwtype=filter&now_time=1531916726
新城花园荷香苑中等装修提包入住纯一楼进出方便地段花园学校	新城花园荷香苑	1998	3室1厅1卫	87	共5层	13218	精装修	115	邗江	汽车西站	维扬路125号	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1319369052?from=filter&spread=commsearch_p&position=2453&kwtype=filter&now_time=1531916726
尚东国际精装两房提包入住家具家电全留南区大润发旁	江扬尚东国际	2014	2室2厅1卫	90	低层(共18层)	16666	精装修	150	开发	文汇广场	渡江南路	2018年7月15日	https://yangzhou.anjuke.com/prop/view/A1324783436?from=filter&spread=commsearch_p&position=2452&kwtype=filter&now_time=1531916726
联发君悦华府+精装2房+南北通透+赠送车位+采光佳	联发君悦华府	2013	2室2厅1卫	92	高层(共18层)	17173	精装修	158	广陵	文昌阁	五台山路	2018年7月13日	https://yangzhou.anjuke.com/prop/view/A1322201984?from=filter&spread=commsearch_p&position=2451&kwtype=filter&now_time=1531916726
蓝海现代城精装电梯两房南北通透楼层佳凯运天地名都华庭古运河边	蓝海现代城	2012	2室2厅1卫	96	中层(共11层)	16041	精装修	154	广陵	跃进桥	泰州路11号	2018年6月20日	https://yangzhou.anjuke.com/prop/view/A1290094839?from=filter&spread=commsearch_p&position=2450&kwtype=filter&now_time=1531916726
碧水栖庭，精装两室，满三年，南北通透，采光好，家具全留，诚售	碧水栖庭	2012	2室2厅1卫	89.9	中层(共8层)	16462	精装修	148	维扬	瘦西湖	邗江北路888号	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1291760969?from=filter&spread=commsearch_p&position=2449&kwtype=filter&now_time=1531916726
大润发新城吾悦广场旁联发君悦华府 精装 满2年通透2房	联发君悦华府	2014	2室2厅1卫	88	高层(共18层)	17045	精装修	150	广陵	文昌阁	五台山路	2018年7月15日	https://yangzhou.anjuke.com/prop/view/A1325124377?from=filter&spread=commsearch_p&position=2448&kwtype=filter&now_time=1531916726
金轮星城 蝶湖公园 欧尚就在旁边 小区绿化率高 低总价 诚售	金轮星城	2011	2室2厅1卫	95	低层(共18层)	15263	精装修	145	开发	欧尚	扬子江中路228号	2018年5月9日	https://yangzhou.anjuke.com/prop/view/A1220659142?from=filter&spread=commsearch_p&position=2447&kwtype=filter&now_time=1531916726
梅中梅小校区房 玉器街三室 精装二楼 邻吉祥苑高桥二村马太巷	玉器街84号小区	1996	3室2厅1卫	88	共5层	18409	精装修	162	邗江	汽车西站	玉器街84号	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1319290390?from=filter&spread=commsearch_p&position=2446&kwtype=filter&now_time=1531916726
山水锦城125平3楼精装修车库25平米15o万	山水锦城	2014	3室2厅1卫	125	共5层	12000	精装修	150	邗江	京华城	山水路8号	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1326256043?from=filter&spread=commsearch_p&position=2445&kwtype=filter&now_time=1531916726
宝龙旁金轮星城92平2室2厅1卫豪装 随时看房 欧尚万达商圈	金轮星城	2009	2室2厅1卫	92	中层(共11层)	16086	精装修	148	开发	欧尚	扬子江中路228号	2018年4月23日	https://yangzhou.anjuke.com/prop/view/A1198933049?from=filter&spread=commsearch_p&position=2444&kwtype=filter&now_time=1531916726
瘦西湖大润发  月明苑91+58平米 精装大楼中楼 价可议	月明苑	2010	4室2厅2卫	91	高层(共6层)	15934	精装修	145	维扬	城北乡	三星路	2018年6月20日	https://yangzhou.anjuke.com/prop/view/A1290171287?from=filter&spread=commsearch_p&position=2443&kwtype=filter&now_time=1531916726
梅岭小学，梅岭中学本部，紧邻古运河，瘦西湖，个园风光带	史可法东路12号小区	1996	3室2厅1卫	96	共3层	17500	精装修	168	邗江	汽车西站	史可法东路12号	2018年6月30日	https://yangzhou.anjuke.com/prop/view/A1304160381?from=filter&spread=commsearch_p&position=2442&kwtype=filter&now_time=1531916726
新城花园荷香苑1楼半90平3室朝南设施齐全提包入住送车库	新城花园荷香苑	2000	3室1厅1卫	90	共5层	12000	精装修	108	邗江	汽车西站	维扬路125号	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323428688?from=filter&spread=commsearch_p&position=2441&kwtype=filter&now_time=1531916726
阳光新苑三房精装修出售靠金地艺境依云城邦	阳光新苑(南区)	2008	3室2厅1卫	98	共5层	10714	精装修	105	邗江	汽车西站	依人路	2018年6月10日	https://yangzhou.anjuke.com/prop/view/A1276613003?from=filter&spread=commsearch_p&position=2440&kwtype=filter&now_time=1531916726
联发君悦华府 精装2室2卫 送车库车位 吾悦广场旁	联发君悦华府	2015	2室2厅1卫	92	中层(共19层)	16521	精装修	152	广陵	文昌阁	五台山路	2018年6月26日	https://yangzhou.anjuke.com/prop/view/A1298409228?from=filter&spread=commsearch_p&position=2439&kwtype=filter&now_time=1531916726
美琪精装三室二厅二卫 飞机户 双阳台 邻兰苑 凯莱 巴黎春天	美琪小区	2005	3室2厅2卫	112	共5层	13303	精装修	149	邗江	美琪学校	望月路278号	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1308884680?from=filter&spread=commsearch_p&position=2438&kwtype=filter&now_time=1531916726
急售和昌运河东郡精装 三期 89平米142万4/18楼育才	和昌运河东郡	2000	2室2厅1卫	89	低层(共18层)	15955	精装修	142	广陵	东关古渡	京航中路	2018年6月17日	https://yangzhou.anjuke.com/prop/view/A1286795783?from=filter&spread=commsearch_p&position=2437&kwtype=filter&now_time=1531916726
文汇苑  有大车库25平  南北通透 靠新盛花园橡树湾	文汇苑	2012	3室2厅1卫	127	共5层	11409	精装修	144.9	邗江	扬州大学城	站南路1号	2018年4月20日	https://yangzhou.anjuke.com/prop/view/A1194405108?from=filter&spread=commsearch_p&position=2436&kwtype=filter&now_time=1531916726
蓝海现代城+精装修婚房+一天未住+靠跃进桥交通便利+欢迎看房	蓝海现代城	2010	2室2厅1卫	96	中层(共12层)	16458	精装修	158	广陵	跃进桥	泰州路11号	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1290906647?from=filter&spread=commsearch_p&position=2435&kwtype=filter&now_time=1531916726
玉器街 窦庄新村 马太巷精装修提包入住采光好	玉器街24号小区	2000	3室2厅1卫	87	共5层	18965	精装修	165	邗江	汽车西站	玉器街24号	2018年5月9日	https://yangzhou.anjuke.com/prop/view/A1221403914?from=filter&spread=commsearch_p&position=2434&kwtype=filter&now_time=1531916726
专业精神值得信任联发君悦华府 精装两房 提包入住	联发君悦华府	2015	2室2厅1卫	89.4	高层(共17层)	16778	精装修	150	广陵	文昌阁	五台山路	2018年6月6日	https://yangzhou.anjuke.com/prop/view/A1271061891?from=filter&spread=commsearch_p&position=2433&kwtype=filter&now_time=1531916726
梅中梅小 史可法东路 精装2F/4F 3室1厅1卫 有车库	史可法东路12号小区	1993	3室2厅1卫	80	共4层	20975	精装修	167.8	邗江	汽车西站	史可法东路12号	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320623170?from=filter&spread=commsearch_p&position=2432&kwtype=filter&now_time=1531916726
文昌西路 名都华庭精装修两房两厅 诚心出售 看房方便 采光好	名都华庭	2000	2室2厅1卫	96	低层(共11层)	15291	精装修	146.8	广陵	文昌阁	文昌中路188号	2018年6月22日	https://yangzhou.anjuke.com/prop/view/A1292769491?from=filter&spread=commsearch_p&position=2431&kwtype=filter&now_time=1531916726
{中顺特推}金轮星城94平两居室精装家电齐全无税	金轮星城	2008	2室2厅1卫	94	低层(共16层)	15957	精装修	150	开发	欧尚	扬子江中路228号	2018年4月25日	https://yangzhou.anjuke.com/prop/view/A1200992925?from=filter&spread=commsearch_p&position=2430&kwtype=filter&now_time=1531916726
梅岭玉器街3室1厅精装梅岭双教育房5楼的2楼满五唯一提包入住	玉器街84号小区	1994	3室1厅1卫	87	共5层	18965	精装修	165	邗江	汽车西站	玉器街84号	2018年5月19日	https://yangzhou.anjuke.com/prop/view/A1240207436?from=filter&spread=commsearch_p&position=2429&kwtype=filter&now_time=1531916726
名都华庭 装修清爽南北通透独立车库不沿街公园一号中海玺园旁	名都华庭	2007	2室2厅1卫	94	低层(共11层)	15425	精装修	145	广陵	文昌阁	文昌中路188号	2018年6月12日	https://yangzhou.anjuke.com/prop/view/A1279901605?from=filter&spread=commsearch_p&position=2520&kwtype=filter&now_time=1531916746
古运河畔旁 凯运天地精装两室好楼层 设施齐全 采光充足	凯运天地	2008	2室2厅1卫	92.8	中层(共11层)	16172	精装修	150	广陵	文昌阁	解放南路	2018年5月3日	https://yangzhou.anjuke.com/prop/view/A1211770586?from=filter&spread=commsearch_p&position=2519&kwtype=filter&now_time=1531916746
专业精神 梅中校区 联发君悦华府精装两房+南北通透+有车库	联发君悦华府	2013	2室2厅1卫	89.4	高层(共18层)	16778	精装修	150	广陵	文昌阁	五台山路	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323958875?from=filter&spread=commsearch_p&position=2518&kwtype=filter&now_time=1531916746
{专业精神}碧水栖庭豪华装修+南北通透+不沿街+带地暖+诚心	碧水栖庭	2013	2室2厅1卫	89	低层(共11层)	16741	精装修	149	维扬	瘦西湖	邗江北路888号	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1327472463?from=filter&spread=commsearch_p&position=2517&kwtype=filter&now_time=1531916746
和昌运河东郡两室两厅一卫 精装修 提包入住 紧邻大运河	和昌运河东郡	2014	2室2厅1卫	89	低层(共18层)	16853	精装修	150	广陵	东关古渡	京航中路	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1307574409?from=filter&spread=commsearch_p&position=2516&kwtype=filter&now_time=1531916746
凯云天地，两室一厅一卫，南北通透，靠到文昌中路 东关小学	凯运天地	2011	2室1厅1卫	98	高层(共11层)	15102	精装修	148	广陵	文昌阁	解放南路	2018年5月19日	https://yangzhou.anjuke.com/prop/view/A1239555041?from=filter&spread=commsearch_p&position=2515&kwtype=filter&now_time=1531916746
联发君悦华府电梯8楼精装修南北通透	联发君悦华府	2013	2室2厅1卫	87	中层(共18层)	16666	精装修	145	广陵	文昌阁	五台山路	2018年6月4日	https://yangzhou.anjuke.com/prop/view/A1267681946?from=filter&spread=commsearch_p&position=2514&kwtype=filter&now_time=1531916746
急售急售碧水精装两房带地暖 靠万科 四季金辉 香榭里蜀岗锦城	碧水栖庭	2013	2室2厅1卫	90	低层(共11层)	16555	精装修	149	维扬	瘦西湖	邗江北路888号	2018年6月28日	https://yangzhou.anjuke.com/prop/view/A1301142907?from=filter&spread=commsearch_p&position=2513&kwtype=filter&now_time=1531916746
梅岭玉器街3室1厅精装修，上学指标无占用，紧邻梅邻中小学。	玉器街84号小区	1995	3室1厅1卫	87	共5层	18965	精装修	165	邗江	汽车西站	玉器街84号	2018年5月18日	https://yangzhou.anjuke.com/prop/view/A1238336771?from=filter&spread=commsearch_p&position=2512&kwtype=filter&now_time=1531916746
碧水栖庭，精装两室，地段优越，户型正气，南北通透	碧水栖庭	2014	2室2厅1卫	89.5	中层(共6层)	16536	精装修	148	维扬	瘦西湖	邗江北路888号	2018年6月27日	https://yangzhou.anjuke.com/prop/view/A1299958140?from=filter&spread=commsearch_p&position=2511&kwtype=filter&now_time=1531916746
远大优选江南一品精装两室南北通透湖景房公园一号文昌路旁	江南一品	2015	2室2厅1卫	89	中层(共15层)	17415	精装修	155	广陵	曲江公园	观潮路399号	2018年7月2日	https://yangzhou.anjuke.com/prop/view/A1306700651?from=filter&spread=commsearch_p&position=2510&kwtype=filter&now_time=1531916746
{专业精神}和昌运河东郡恒大翡翠华庭汽车东站皇都漫城育才东校	和昌运河东郡	2013	2室2厅1卫	90	中层(共18层)	16666	精装修	150	广陵	东关古渡	京航中路	2018年7月10日	https://yangzhou.anjuke.com/prop/view/A1317738087?from=filter&spread=commsearch_p&position=2509&kwtype=filter&now_time=1531916746
上林苑 万达商圈邗江实验校区两房提包入住	上林苑	2012	2室2厅1卫	89	共5层	17842	简单装修	158.8	邗江	汽车西站	百祥路	2018年6月16日	https://yangzhou.anjuke.com/prop/view/A1285081072?from=filter&spread=commsearch_p&position=2508&kwtype=filter&now_time=1531916746
美琪小区96平三室两厅一卫精装修南北通透朝南汽车库出租中	美琪祥和苑	2000	3室2厅1卫	96	共5层	13229	精装修	127	邗江	汽车西站	百祥路	2018年6月20日	https://yangzhou.anjuke.com/prop/view/A1289828935?from=filter&spread=commsearch_p&position=2507&kwtype=filter&now_time=1531916746
华纺蜀冈锦宸2室2厅1卫精装	华纺蜀冈锦宸	2012	2室2厅1卫	91	中层(共11层)	15384	精装修	140	维扬	瘦西湖	司徒庙路	2018年6月10日	https://yangzhou.anjuke.com/prop/view/A1276922421?from=filter&spread=commsearch_p&position=2506&kwtype=filter&now_time=1531916746
玉器街 梅岭双校区 楼层好 三室 有车库 交通便利 环境优美	玉器街24号小区	2000	3室1厅1卫	88	共5层	18159	精装修	159.8	邗江	汽车西站	玉器街24号	2018年7月10日	https://yangzhou.anjuke.com/prop/view/A1317770437?from=filter&spread=commsearch_p&position=2505&kwtype=filter&now_time=1531916746
怡新花园万和熙庭东方名城旁*刚需户型带装修出售	颐景苑皇都漫城	2015	2室1厅1卫	98	中层(共11层)	14489	精装修	142	广陵	文昌阁	扬霍路	2018年5月9日	https://yangzhou.anjuke.com/prop/view/A1220493771?from=filter&spread=commsearch_p&position=2504&kwtype=filter&now_time=1531916746
欧尚旁金轮星城二室精装 宝龙广场	金轮星城	2012	2室2厅1卫	94	高层(共18层)	15106	精装修	142	开发	欧尚	扬子江中路228号	2018年6月2日	https://yangzhou.anjuke.com/prop/view/A1266093163?from=filter&spread=commsearch_p&position=2503&kwtype=filter&now_time=1531916746
急售和昌运河东郡精装2房+南北通透+环境优雅+双证齐全有钥匙	和昌运河东郡	2014	2室2厅1卫	88	中层(共23层)	17022	精装修	149.8	广陵	东关古渡	京航中路	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1322916502?from=filter&spread=commsearch_p&position=2502&kwtype=filter&now_time=1531916746
{远大优选}蜀冈锦宸又名西湖岭秀精装两室楼层好靠碧水栖庭无税	华纺蜀冈锦宸	2013	2室2厅1卫	90	高层(共11层)	15555	精装修	140	维扬	瘦西湖	司徒庙路	2018年6月25日	https://yangzhou.anjuke.com/prop/view/A1297178817?from=filter&spread=commsearch_p&position=2501&kwtype=filter&now_time=1531916746
绘房 和昌运河东郡 南北通透 恒温恒氧 性价比高 拎包即住	和昌运河东郡	2013	2室2厅1卫	90	中层(共18层)	17555	精装修	158	广陵	东关古渡	京航中路	2018年7月1日	https://yangzhou.anjuke.com/prop/view/A1305092204?from=filter&spread=commsearch_p&position=2500&kwtype=filter&now_time=1531916746
精装修君悦华府2室+7楼有产权车库车位	君悦华府	2014	2室2厅1卫	92	中层(共19层)	16521	精装修	152	广陵	东关古渡	五台山路36号	2018年5月13日	https://yangzhou.anjuke.com/prop/view/A1228052782?from=filter&spread=commsearch_p&position=2499&kwtype=filter&now_time=1531916746
金轮星城毗邻宝龙广场 蝶湖公园 雅居乐	金轮星城	2012	2室1厅1卫	83.6	高层(共17层)	17703	精装修	148	开发	欧尚	扬子江中路228号	2018年5月7日	https://yangzhou.anjuke.com/prop/view/A1216810437?from=filter&spread=commsearch_p&position=2498&kwtype=filter&now_time=1531916746
竹西新村，三室，一楼半，中装，家电齐全，车库10平，有钥匙！	竹西新村	2000	3室1厅1卫	93	共5层	12021	精装修	111.8	邗江	汽车西站	史可法路58-1号	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1326178013?from=filter&spread=commsearch_p&position=2497&kwtype=filter&now_time=1531916746
江南一品精装两房南北通透楼层好光线好公园一号旁	江南一品	2012	2室2厅1卫	89	中层(共11层)	16067	精装修	143	广陵	曲江公园	观潮路399号	2018年7月15日	https://yangzhou.anjuke.com/prop/view/A1325018964?from=filter&spread=commsearch_p&position=2496&kwtype=filter&now_time=1531916746
宝龙广场 金轮星城 精装2室2厅1卫出售邻欧尚	金轮星城	2012	2室2厅1卫	96	高层(共11层)	15520	精装修	149	开发	欧尚	扬子江中路228号	2018年5月11日	https://yangzhou.anjuke.com/prop/view/A1224753627?from=filter&spread=commsearch_p&position=2495&kwtype=filter&now_time=1531916746
马太巷 梅岭公馆 玉器街87平 中装 二楼 159.8万	梅岭公馆	1999	3室2厅1卫	87	共5层	18367	精装修	159.8	邗江	汽车西站	马太巷18号	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1307916287?from=filter&spread=commsearch_p&position=2494&kwtype=filter&now_time=1531916746
诚意售出皇都漫城精装2室2厅 邻广陵世家 万和玺庭 怡新花园	颐景苑皇都漫城	2012	2室2厅1卫	98	中层(共10层)	14285	精装修	140	广陵	文昌阁	扬霍路	2018年5月11日	https://yangzhou.anjuke.com/prop/view/A1223895939?from=filter&spread=commsearch_p&position=2493&kwtype=filter&now_time=1531916746
金轮星城+临欧尚万达+南北通透+好楼层+婚房装修+景观好！	金轮星城	2015	2室2厅1卫	95	高层(共17层)	15368	精装修	146	开发	欧尚	扬子江中路228号	2018年4月20日	https://yangzhou.anjuke.com/prop/view/A1194894138?from=filter&spread=commsearch_p&position=2492&kwtype=filter&now_time=1531916746
