标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
《骏和玲珑湾》振兴双语学校 紧靠万达广场 一楼带院子 带车库,骏和玲珑湾,2012,2室2厅1卫,83.0,低层(共18层),16024.0,精装修,133,邗江,邗江工业园,邗江中路140号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318946491?from=filter&spread=commsearch_p&position=2150&kwtype=filter&now_time=1532228905
宏溪新苑  2室2厅1卫,宏溪新苑,2009,2室2厅1卫,90.0,低层(共6层),8000.0,精装修,72,邗江,扬州大学城,宏溪路,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319345168?from=filter&spread=commsearch_p&position=2149&kwtype=filter&now_time=1532228905
御河苑 梅岭北精装修南北通透楼层好2室2厅1卫车库18平,御河苑,2006,2室2厅1卫,90.0,共5层,16666.0,精装修,150,维扬,漕河,史可法路59号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322098928?from=filter&spread=commsearch_p&position=2148&kwtype=filter&now_time=1532228905
西湖东苑精装修大两房，靠西湖花园，西区大润发，翠岗，御园。,西湖东苑,2008,2室1厅1卫,90.0,低层(共6层),12555.0,精装修,113,邗江,美琪学校,邗江北路,2018年06月16日,https://yangzhou.anjuke.com/prop/view/A1285518073?from=filter&spread=commsearch_p&position=2147&kwtype=filter&now_time=1532228905
瘦西湖梅岭双校区佳家南园88平米2楼车库19平米好贷款,佳家南园,2013,2室2厅1卫,88.0,低层(共6层),14681.0,精装修,129.2,邗江,邗江工业园,黄金坝路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327628251?from=filter&spread=commsearch_p&position=2146&kwtype=filter&now_time=1532228905
京华城二期御景苑精装2房+采光+看房方便+装修荟景苑旁,京华御景苑,2013,2室2厅1卫,86.0,低层(共12层),18604.0,精装修,160,邗江,京华城,同泰路142号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1314768309?from=filter&spread=commsearch_p&position=2145&kwtype=filter&now_time=1532228905
{专业精神}骏和玲珑湾+通透精装2房+靠近振兴校区+随时看房,骏和玲珑湾,2015,2室2厅1卫,80.0,低层(共11层),16237.0,精装修,129.9,邗江,邗江工业园,邗江中路140号,2018年06月23日,https://yangzhou.anjuke.com/prop/view/A1294709447?from=filter&spread=commsearch_p&position=2144&kwtype=filter&now_time=1532228905
靠依云富川中海.金地艺境带院子房子出售 仅此一套 随时看房,金地艺境,2014,2室2厅1卫,82.0,低层(共18层),12317.0,精装修,101,邗江,邗江工业园,吴洲东路,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1307612191?from=filter&spread=commsearch_p&position=2143&kwtype=filter&now_time=1532228905
{专业精神}中海运河丹堤精装近金地艺境欧尚超市富川瑞园依云城,中海运河丹堤,2013,4室2厅1卫,97.0,低层(共24层),12680.0,精装修,123,邗江,扬州大学城,周庄河支路,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1325363631?from=filter&spread=commsearch_p&position=2142&kwtype=filter&now_time=1532228905
智谷华府，豪装未住，南北通透2房，心动价99.8万！靠星河蓝,智谷华府,2013,2室2厅1卫,84.0,低层(共11层),11880.0,精装修,99.8,邗江,扬州大学城,银河大道,2018年07月18日,https://yangzhou.anjuke.com/prop/view/A1328472644?from=filter&spread=commsearch_p&position=2141&kwtype=filter&now_time=1532228905
{专业精神}锦苑雅仕坊一楼带院子送车库不沿街有钥匙诚心出售,中信泰富锦苑世家,2013,2室2厅2卫,98.0,低层(共6层),19571.0,精装修,191.8,邗江,京华城,锦绣路99号,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327825399?from=filter&spread=commsearch_p&position=2140&kwtype=filter&now_time=1532228905
急急急京华怡景苑 西区梅林、育才双校区 品质小区 换房诚售！,京华怡景苑,2010,2室2厅1卫,93.0,低层(共11层),17202.0,精装修,160,邗江,京华城,京华城路99号,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275602047?from=filter&spread=commsearch_p&position=2139&kwtype=filter&now_time=1532228905
阳光美第+精装通透两房+双阳台+有车库+满3年+有钥匙,阳光美第,2013,2室2厅1卫,93.0,低层(共11层),20752.0,精装修,193,邗江,京华城,京华城路468号,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327449061?from=filter&spread=commsearch_p&position=2138&kwtype=filter&now_time=1532228905
{专业精神值得信任}新盛花园精装2房婚装+采光+看房方便,新盛花苑,2013,2室2厅1卫,85.0,低层(共6层),14800.0,精装修,125.8,邗江,京华城,新盛路58号,2018年06月28日,https://yangzhou.anjuke.com/prop/view/A1301612967?from=filter&spread=commsearch_p&position=2137&kwtype=filter&now_time=1532228905
蓝山庄园邻顺达广场万达广场商圈，靠328国道扬子津大学城,蓝山庄园,2011,2室2厅1卫,86.0,低层(共6层),11162.0,精装修,96,邗江,扬州大学城,润扬路9号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1319939760?from=filter&spread=commsearch_p&position=2136&kwtype=filter&now_time=1532228905
瘦西湖名苑佳佳花园旁佳佳南苑精装修房出售地段繁华交通便捷环境,佳家南园,2012,2室1厅1卫,88.0,低层(共6层),14545.0,精装修,128,邗江,邗江工业园,黄金坝路,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323438291?from=filter&spread=commsearch_p&position=2135&kwtype=filter&now_time=1532228905
蓝山庄园85平两房 客厅朝南 送车库 拎包入住,蓝山庄园,2007,2室2厅1卫,85.0,低层(共6层),12352.0,精装修,105,邗江,扬州大学城,润扬路9号,2018年07月18日,https://yangzhou.anjuke.com/prop/view/A1328861219?from=filter&spread=commsearch_p&position=2134&kwtype=filter&now_time=1532228905
新出房源京华精装2房+采光全天+双房+提包入住+随时看房,京华御景苑,2013,2室2厅1卫,88.0,低层(共11层),18750.0,精装修,165,邗江,京华城,同泰路142号,2018年07月05日,https://yangzhou.anjuke.com/prop/view/A1311070999?from=filter&spread=commsearch_p&position=2133&kwtype=filter&now_time=1532228905
《双校区+精装+无稅+不沿街》京华城三期荟景苑靠和美第奥都花,京华荟景苑,2013,2室2厅1卫,88.0,低层(共15层),18159.0,精装修,159.8,邗江,京华城,京华城路168号,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330901509?from=filter&spread=commsearch_p&position=2132&kwtype=filter&now_time=1532228905
奥都花城精装两室 南北通透送车库双校京华城,奥都花城,2013,2室2厅1卫,94.0,低层(共6层),17021.0,精装修,160,邗江,京华城,润扬中路100号,2018年06月25日,https://yangzhou.anjuke.com/prop/view/A1297490889?from=filter&spread=commsearch_p&position=2131&kwtype=filter&now_time=1532228905
《满五》刚需/养老+京华城旁文汇苑小2房+电梯房+21平车库,文汇苑,2013,2室2厅1卫,82.0,低层(共11层),14024.0,精装修,115,邗江,扬州大学城,站南路1号,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1329743839?from=filter&spread=commsearch_p&position=2130&kwtype=filter&now_time=1532228905
{卓杰}西湖东苑精装修一楼半两居室近西湖花园扬州天下锦苑,西湖东苑,2007,2室2厅1卫,81.0,低层(共6层),14419.0,精装修,116.8,邗江,美琪学校,邗江北路,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1314016372?from=filter&spread=commsearch_p&position=2129&kwtype=filter&now_time=1532228905
京华城怡景园精装修2房出售赠送超大露台,京华怡景苑,2006,2室2厅1卫,99.2,低层(共10层),17039.0,精装修,169,邗江,京华城,京华城路99号,2018年06月13日,https://yangzhou.anjuke.com/prop/view/A1281298205?from=filter&spread=commsearch_p&position=2128&kwtype=filter&now_time=1532228905
京华城新盛花苑精装2房小清新风格家电齐全提包入住采光无遮挡,新盛花苑,2008,2室2厅1卫,85.0,低层(共11层),14682.0,精装修,124.8,邗江,京华城,新盛路58号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1314097962?from=filter&spread=commsearch_p&position=2127&kwtype=filter&now_time=1532228905
出售绿杨新苑三房中等装修靠近京华城新盛花苑梅岭中学,绿杨新苑,2009,3室2厅1卫,95.0,低层(共6层),12526.0,简单装修,119,邗江,汽车西站,"文汇西路,真州中路",2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318550544?from=filter&spread=commsearch_p&position=2219&kwtype=filter&now_time=1532228918
御河苑多层洋房（梅小本部）+精装+厅通阳台+满三年+随时看房,御河苑,2010,2室2厅1卫,90.0,共1层,17088.0,精装修,153.8,维扬,漕河,史可法路59号,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323733724?from=filter&spread=commsearch_p&position=2220&kwtype=filter&now_time=1532228918
华建ART上院 南北通透 前后院子 赠送车库 瘦西湖鼎苑旁,华建ART上院,2014,3室1厅1卫,89.0,低层(共18层),18516.0,毛坯,164.8,邗江,汽车西站,"玉人路,近黄金坝路",2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319307914?from=filter&spread=commsearch_p&position=2218&kwtype=filter&now_time=1532228918
京华城商圈绿杨新苑3房满五年唯一靠水晶城文汇苑新盛花苑和美第,绿杨新苑,2006,3室2厅1卫,95.0,低层(共6层),12631.0,简单装修,120,邗江,汽车西站,"文汇西路,真州中路",2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1313396846?from=filter&spread=commsearch_p&position=2217&kwtype=filter&now_time=1532228918
文昌北苑两室一厅两房朝南，车库25平已装修可以住人靠东区大润,文昌北苑,2000,2室1厅1卫,82.7,共5层,15245.0,精装修,126,广陵,曲江公园,安康路43号,2018年06月18日,https://yangzhou.anjuke.com/prop/view/A1288017481?from=filter&spread=commsearch_p&position=2216&kwtype=filter&now_time=1532228918
汶河*正谊巷2/3，82平方，车库一间，精装修，，110万，,皇宫广场,1990,2室2厅1卫,82.0,共3层,13414.0,精装修,110,广陵,文昌阁,汶河北路21号,2018年04月27日,https://yangzhou.anjuke.com/prop/view/A1204459699?from=filter&spread=commsearch_p&position=2215&kwtype=filter&now_time=1532228918
汶河小学+82平2室房+送车库+四望亭东正谊巷内+靠皇宫花园,皇宫广场,2000,2室2厅1卫,82.0,共3层,13414.0,精装修,110,广陵,文昌阁,汶河北路21号,2018年06月29日,https://yangzhou.anjuke.com/prop/view/A1302276243?from=filter&spread=commsearch_p&position=2214&kwtype=filter&now_time=1532228918
东区东方名城楼楼好，位置佳，精装修提包入住出售,东方名城,2013,2室2厅1卫,96.0,共5层,12479.0,精装修,119.8,广陵,广陵产业园,滨河路,2018年06月18日,https://yangzhou.anjuke.com/prop/view/A1287837856?from=filter&spread=commsearch_p&position=2213&kwtype=filter&now_time=1532228918
石柱山庄康养城，精装修房，交通方便提包入住，欲购从速。,石柱山庄,2018,2室1厅1卫,88.0,共5层,10795.0,精装修,95,仪征市,仪征市,山北公路,2018年05月15日,https://yangzhou.anjuke.com/prop/view/A1231598320?from=filter&spread=commsearch_p&position=2212&kwtype=filter&now_time=1532228918
新城花园桂香苑精装修两房送14平左右的自行车库，满五唯一,新城花园桂香苑,2006,2室2厅1卫,84.0,共5层,15476.0,精装修,130,开发,欧尚,维扬路,2018年06月15日,https://yangzhou.anjuke.com/prop/view/A1283908366?from=filter&spread=commsearch_p&position=2211&kwtype=filter&now_time=1532228918
优诗美地经典楼层2楼精装修 出售送自行车库 锦绣家园,优诗美地,2010,2室2厅1卫,89.0,共5层,10337.0,精装修,92,仪征市,仪征市,西园南路199-1号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315091827?from=filter&spread=commsearch_p&position=2210&kwtype=filter&now_time=1532228918
{卓杰}中信泰富锦园  临古运河院子50平 别墅里的电梯洋房,中信泰富锦园,2018,3室2厅1卫,90.2,低层(共6层),14004.0,毛坯,126.3,邗江,汽车西站,"吴州西路,近扬子江南路",2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1325640901?from=filter&spread=commsearch_p&position=2209&kwtype=filter&now_time=1532228918
水木阳光2室精装房屋出售,水木阳光,2010,2室2厅1卫,97.0,共5层,10185.0,精装修,98.8,仪征市,仪征市,沿山河东路11号,2018年07月04日,https://yangzhou.anjuke.com/prop/view/A1309484400?from=filter&spread=commsearch_p&position=2208&kwtype=filter&now_time=1532228918
单门独院阳光好出口好占地120平总价132万,皮市街老城区住宅,2000,2室1厅1卫,80.0,共1层,18750.0,精装修,150,广陵,文昌阁,"皮市街,近文昌中路",2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326289446?from=filter&spread=commsearch_p&position=2207&kwtype=filter&now_time=1532228918
{爱心房产}三湾湿地蓝爵庄园多层电梯花园洋房南北通透三室,蓝爵庄园,2018,3室2厅2卫,92.0,低层(共6层),8913.0,毛坯,82,邗江,汽车西站,施沙路,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317927547?from=filter&spread=commsearch_p&position=2206&kwtype=filter&now_time=1532228918
{用心服务}东方名城+精装两房+南北通透+满五唯一,东方名城,2010,2室2厅1卫,95.0,共5层,12631.0,精装修,120,广陵,广陵产业园,滨河路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327569483?from=filter&spread=commsearch_p&position=2205&kwtype=filter&now_time=1532228918
（远大优选）大草小区东关本部精装修南北通透采光好带车库,大草小区,2000,2室2厅1卫,87.0,共1层,12413.0,精装修,108,广陵,东关古渡,大草巷,2018年06月25日,https://yangzhou.anjuke.com/prop/view/A1297236697?from=filter&spread=commsearch_p&position=2204&kwtype=filter&now_time=1532228918
新装两房 住的舒服 买的放心,凯悦花园,2005,2室2厅1卫,98.1,共5层,11009.0,精装修,108,广陵,文昌阁,文昌中路147号,2018年05月01日,https://yangzhou.anjuke.com/prop/view/A1209565355?from=filter&spread=commsearch_p&position=2203&kwtype=filter&now_time=1532228918
南区住宅蓝爵庄园（南区住宅）性价比高的住宅,蓝爵庄园,2017,3室2厅2卫,92.0,低层(共8层),8804.0,毛坯,81,邗江,汽车西站,施沙路,2018年05月12日,https://yangzhou.anjuke.com/prop/view/A1225785753?from=filter&spread=commsearch_p&position=2202&kwtype=filter&now_time=1532228918
治淮新村一楼带院子，精装修，交通方便提包入住适合老人养老居住,治淮新村,1998,4室2厅1卫,95.0,共2层,14526.0,精装修,138,广陵,文昌阁,盐阜东路6号,2018年06月12日,https://yangzhou.anjuke.com/prop/view/A1279117826?from=filter&spread=commsearch_p&position=2201&kwtype=filter&now_time=1532228918
紧邻瘦西湖东方百合园精装96平米南北通透送独立车库看房方便,东方百合园,2009,2室2厅1卫,96.0,共5层,18625.0,精装修,178.8,维扬,瘦西湖,扬子江北路308号,2018年05月18日,https://yangzhou.anjuke.com/prop/view/A1236908519?from=filter&spread=commsearch_p&position=2200&kwtype=filter&now_time=1532228918
念香苑1楼半二室二厅中装清爽客厅通阳台靠紫薇苑西梅岭翠岗中学,念香苑,2003,2室2厅1卫,82.0,共5层,13878.0,精装修,113.8,维扬,瘦西湖,维扬路518号,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270380564?from=filter&spread=commsearch_p&position=2199&kwtype=filter&now_time=1532228918
东方名城，和园精装修2室1厅1卫送车库临近怡新花园。,东方名城和园,2012,2室1厅1卫,92.2,共5层,12254.0,精装修,113,广陵,广陵产业园,滨河路,2018年04月30日,https://yangzhou.anjuke.com/prop/view/A1207859371?from=filter&spread=commsearch_p&position=2198&kwtype=filter&now_time=1532228918
新世纪大酒店附近新城花园80平米3室一厅2楼中装88万,新城花园兰香苑,1996,3室1厅1卫,80.0,低层(共6层),11000.0,简单装修,88,邗江,汽车西站,维扬路,2018年06月13日,https://yangzhou.anjuke.com/prop/view/A1280296826?from=filter&spread=commsearch_p&position=2197&kwtype=filter&now_time=1532228918
花样年华石油山庄旁养怡花园精装2房满五唯一少个税送车库出售,养怡花园,2008,2室1厅1卫,80.0,共5层,12250.0,精装修,98,维扬,江阳工业园,平山路199号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320414117?from=filter&spread=commsearch_p&position=2196&kwtype=filter&now_time=1532228918
邻近北区大润发 扬子佳竹苑 南北通透 有车库 87平137w,扬子佳竹苑,2008,2室1厅1卫,87.0,共5层,15747.0,精装修,137,维扬,城北乡,邗沟路38号,2018年05月17日,https://yangzhou.anjuke.com/prop/view/A1235898854?from=filter&spread=commsearch_p&position=2195&kwtype=filter&now_time=1532228918
急售东方名称和园精装2室2厅1卫提包入住楼层好,东方名城和园,2010,2室2厅1卫,89.0,共5层,12584.0,精装修,112,广陵,广陵产业园,滨河路,2018年05月29日,https://yangzhou.anjuke.com/prop/view/A1259827267?from=filter&spread=commsearch_p&position=2194&kwtype=filter&now_time=1532228918
东升花园 东方丽景附近,东方丽景,2008,2室2厅1卫,94.0,共5层,12765.0,精装修,120,广陵,跃进桥,东花园东路42号,2018年06月21日,https://yangzhou.anjuke.com/prop/view/A1291400302?from=filter&spread=commsearch_p&position=2193&kwtype=filter&now_time=1532228918
{鼎城}曲江新苑89平精装南北通透紧邻骏和天城天俊悦府,曲江新苑,2005,2室2厅1卫,89.0,共5层,14382.0,精装修,128,广陵,曲江公园,安康路52号,2018年06月30日,https://yangzhou.anjuke.com/prop/view/A1304128774?from=filter&spread=commsearch_p&position=2192&kwtype=filter&now_time=1532228918
翔宇学 区房，两房朝南，得房率高,国泰花苑,2008,2室2厅1卫,92.2,共5层,10396.0,精装修,95.8,宝应市,宝应市,白田中路95-2号,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1232967470?from=filter&spread=commsearch_p&position=2191&kwtype=filter&now_time=1532228918
东方百合园精装修两室南北通透一楼半不沿街有车库靠瘦西湖念四双,东方百合园,2013,2室1厅1卫,99.0,共5层,17979.0,精装修,178,维扬,瘦西湖,扬子江北路308号,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298655775?from=filter&spread=commsearch_p&position=2190&kwtype=filter&now_time=1532228918
绘房地产 沙北四村 精装两房院子30平方 东关校区房凯悦,凯悦花园,1999,2室2厅1卫,80.0,共5层,11100.0,精装修,88.8,广陵,文昌阁,文昌中路147号,2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1266118510?from=filter&spread=commsearch_p&position=2189&kwtype=filter&now_time=1532228918
曲江新苑精装两房 邻 中海玺园 文昌花园 公园一号 大润发超,曲江新苑,2008,2室1厅1卫,84.0,共5层,14380.0,精装修,120.8,广陵,曲江公园,安康路52号,2018年06月30日,https://yangzhou.anjuke.com/prop/view/A1304551933?from=filter&spread=commsearch_p&position=2188&kwtype=filter&now_time=1532228918
上林苑 万达商圈邗江实验校区两房提包入住,上林苑,2012,2室2厅1卫,89.0,共5层,17842.0,简单装修,158.8,邗江,汽车西站,百祥路,2018年06月16日,https://yangzhou.anjuke.com/prop/view/A1285081072?from=filter&spread=commsearch_p&position=2187&kwtype=filter&now_time=1532228918
瘦西湖新苑，精装两室，1/5楼，97平165万,瘦西湖新苑,2010,2室1厅1卫,97.0,共5层,17010.0,精装修,165,维扬,城北乡,上方寺路58号,2018年05月30日,https://yangzhou.anjuke.com/prop/view/A1261107088?from=filter&spread=commsearch_p&position=2186&kwtype=filter&now_time=1532228918
九龙小区精装2房南北通透带车库可贷款靠杉湾花园联谊花园尚东,九龙花园飞龙苑,2011,2室2厅1卫,86.0,共5层,13023.0,精装修,112,广陵,东花园路,连运西路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298687424?from=filter&spread=commsearch_p&position=2263&kwtype=filter&now_time=1532228931
泰山东村门面房出售 地理位置好 人流量大,泰山东村,2004,1室1厅1卫,86.0,共1层,6604.0,精装修,56.8,宝应市,宝应市,泰山东路,2018年06月20日,https://yangzhou.anjuke.com/prop/view/A1289762501?from=filter&spread=commsearch_p&position=2280&kwtype=filter&now_time=1532228931
众恒紫园+南北通透+满五好贷款+库10平+金鑫朗郡+联发中海,众恒紫园,2009,2室2厅1卫,93.0,共5层,12881.0,精装修,119.8,广陵,东关古渡,江都北路,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1308267176?from=filter&spread=commsearch_p&position=2279&kwtype=filter&now_time=1532228931
曲江新苑低楼层，2室厅通阳台，好贷款，靠骏和天城，文昌北苑。,曲江新苑,2007,2室2厅1卫,84.0,共5层,14404.0,精装修,121,广陵,曲江公园,安康路52号,2018年05月09日,https://yangzhou.anjuke.com/prop/view/A1219646330?from=filter&spread=commsearch_p&position=2278&kwtype=filter&now_time=1532228931
出售六中旁古运南苑2室精装婚房,古运南苑,2011,2室2厅1卫,82.0,共5层,14609.0,精装修,119.8,广陵,文昌阁,观潮路1615号,2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1265490652?from=filter&spread=commsearch_p&position=2277&kwtype=filter&now_time=1532228931
阳光锦城 多层2楼 95平米 精装,阳光锦城,2010,2室2厅1卫,95.0,共5层,8736.0,精装修,83,宝应市,宝应市,白田中路,2018年05月29日,https://yangzhou.anjuke.com/prop/view/A1259489794?from=filter&spread=commsearch_p&position=2276&kwtype=filter&now_time=1532228931
邗江实验学校  万达广场附近   紫阳苑,紫阳苑(南区),2010,2室1厅1卫,90.0,低层(共6层),16666.0,简单装修,150,邗江,汽车西站,紫阳巷,2018年06月23日,https://yangzhou.anjuke.com/prop/view/A1294698898?from=filter&spread=commsearch_p&position=2275&kwtype=filter&now_time=1532228931
金桥精装西区  2室大厅  大车库  88.8万,金桥石油苑,2003,2室2厅1卫,85.0,共5层,10447.0,精装修,88.8,江都市,江都市,明珠路,2018年05月27日,https://yangzhou.anjuke.com/prop/view/A1255749294?from=filter&spread=commsearch_p&position=2274&kwtype=filter&now_time=1532228931
白田雅苑小区，81平米，2室2厅1卫，送车库,白田雅苑,2008,2室2厅1卫,81.0,共5层,8617.0,精装修,69.8,宝应市,宝应市,白田中路,2018年04月28日,https://yangzhou.anjuke.com/prop/view/A1205896015?from=filter&spread=commsearch_p&position=2273&kwtype=filter&now_time=1532228931
文昌花园精装修提包楼层好还有个大车库。,文昌花园,2005,2室2厅1卫,88.0,共5层,15340.0,精装修,135,广陵,曲江公园,文昌中路18号,2018年06月14日,https://yangzhou.anjuke.com/prop/view/A1282532101?from=filter&spread=commsearch_p&position=2272&kwtype=filter&now_time=1532228931
紫阳东苑 2室1厅1卫87平精装 邗实,紫阳东苑(东区),2013,2室1厅1卫,87.0,低层(共11层),17241.0,简单装修,150,邗江,汽车西站,百祥路4-9号,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1307651439?from=filter&spread=commsearch_p&position=2271&kwtype=filter&now_time=1532228931
（绘房）御河苑 梅岭小学本部 新楼盘 低楼层,御河苑,2009,2室2厅1卫,90.0,低层(共11层),16222.0,精装修,146,维扬,漕河,史可法路59号,2018年05月22日,https://yangzhou.anjuke.com/prop/view/A1246638513?from=filter&spread=commsearch_p&position=2270&kwtype=filter&now_time=1532228931
苏北医院华懋扬大农学院旁金林苑 2室3/6 83平米 3楼,金林苑,2013,2室2厅1卫,83.0,共1层,12771.0,精装修,106,广陵,荷花池,文汇东路177号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315315873?from=filter&spread=commsearch_p&position=2269&kwtype=filter&now_time=1532228931
润扬佳苑 宝龙广场对面精装    杉湾湿地公园旁,润扬佳苑,2013,2室1厅1卫,85.0,共5层,15882.0,精装修,135,维扬,沃尔玛,扬子江南路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1297862706?from=filter&spread=commsearch_p&position=2268&kwtype=filter&now_time=1532228931
桂香苑靠近扬州商城北1.5楼，车库17平米，中等装修提包入住,新城花园桂香苑,1998,2室2厅1卫,80.0,共5层,14125.0,精装修,113,开发,欧尚,维扬路,2018年04月25日,https://yangzhou.anjuke.com/prop/view/A1201357992?from=filter&spread=commsearch_p&position=2267&kwtype=filter&now_time=1532228931
蓝爵庄园花园洋房现房 需要全款 南北通透 送车库车位随时看房,蓝爵庄园,2015,2室2厅1卫,82.1,共1层,11790.0,毛坯,96.8,邗江,汽车西站,施沙路,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1307390446?from=filter&spread=commsearch_p&position=2266&kwtype=filter&now_time=1532228931
沙北四村 凯悦花园 解放桥下一楼带院子阳光甚好 清爽装修两房,凯悦花园,2000,2室1厅1卫,82.0,共5层,10829.0,精装修,88.8,广陵,文昌阁,文昌中路147号,2018年05月28日,https://yangzhou.anjuke.com/prop/view/A1258284749?from=filter&spread=commsearch_p&position=2265&kwtype=filter&now_time=1532228931
振兴双语 新港名兴花园 楼层好采光好 有车库,新港名兴花园,2012,2室2厅1卫,95.0,低层(共6层),15789.0,简单装修,150,邗江,汽车西站,开发路,2018年07月20日,https://yangzhou.anjuke.com/prop/view/A1332204757?from=filter&spread=commsearch_p&position=2264&kwtype=filter&now_time=1532228931
仪征红叶小区2室精装90平架空1楼家具家电齐全拎包入住,红叶小区,2001,2室2厅1卫,90.0,共5层,7755.0,精装修,69.8,仪征市,仪征市,沿山河东路29号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319318783?from=filter&spread=commsearch_p&position=2262&kwtype=filter&now_time=1532228931
长征路双校区产证面积50平2房清爽送自建20平左右，直接入户,军分区大院宿舍,1999,2室1厅1卫,90.0,共3层,12777.0,简单装修,115,邗江,汽车西站,长征路2号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319355326?from=filter&spread=commsearch_p&position=2261&kwtype=filter&now_time=1532228931
急售 东方名城 精装2房 南北通透 提包入住 送车库,东方名城,2007,2室2厅1卫,96.0,共5层,12479.0,精装修,119.8,广陵,广陵产业园,滨河路,2018年06月28日,https://yangzhou.anjuke.com/prop/view/A1300632425?from=filter&spread=commsearch_p&position=2260&kwtype=filter&now_time=1532228931
都市枫林架空一楼96平汽车库45平方精装,莱茵达都市枫林,2010,2室2厅1卫,96.0,共5层,11458.0,精装修,110,仪征市,仪征市,万年北路289号,2018年06月15日,https://yangzhou.anjuke.com/prop/view/A1284172404?from=filter&spread=commsearch_p&position=2259&kwtype=filter&now_time=1532228931
南区大润发旁联谊花园宜福苑2房精装修一楼半干净清爽,联谊花园,2008,2室2厅1卫,85.0,共5层,12235.0,精装修,104,广陵,汇金广场,联谊路588号,2018年05月26日,https://yangzhou.anjuke.com/prop/view/A1254703328?from=filter&spread=commsearch_p&position=2258&kwtype=filter&now_time=1532228931
瘦西湖新苑 梅小北校区 稀.缺一楼 大润发御龙湾广场 采光好,瘦西湖新苑,2008,2室2厅1卫,97.0,共5层,16494.0,精装修,160,维扬,城北乡,上方寺路58号,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270538466?from=filter&spread=commsearch_p&position=2257&kwtype=filter&now_time=1532228931
育才本部 南门外大街 高装 两室朝南 无户口占用 临南门街,安墩新寓,1993,2室2厅1卫,91.0,共5层,20439.0,精装修,186,广陵,荷花池,荷花池路,2018年05月28日,https://yangzhou.anjuke.com/prop/view/A1258470752?from=filter&spread=commsearch_p&position=2256&kwtype=filter&now_time=1532228931
经典两房，精致装修！南北通透！,亲亲家园,2010,2室2厅1卫,80.2,共5层,8857.0,精装修,71,宝应市,宝应市,白田中路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326415843?from=filter&spread=commsearch_p&position=2255&kwtype=filter&now_time=1532228931
{用心服务}房东换房急售+御河苑精装2房+提包入住阳光充足,御河苑,2009,2室2厅1卫,89.9,共5层,16662.0,精装修,149.8,维扬,漕河,史可法路59号,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330547801?from=filter&spread=commsearch_p&position=2254&kwtype=filter&now_time=1532228931
宝应府前嘉园 2室2厅1卫 看房方便,府前嘉园,2007,2室2厅1卫,89.9,共5层,8008.0,精装修,72,宝应市,宝应市,金湾路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327033342?from=filter&spread=commsearch_p&position=2253&kwtype=filter&now_time=1532228931
